ID,Straßenname,benannt nach,Geschlecht,Geburtsort,Sterbeort,Beruf,Geburtsjahr,Todesjahr,Wirkungsbereich,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Partei,Sonstiges,lokaler Bezug
921,Gerokstraße,Karl von Gerok,männlich,Vaihingen an der Enz,Stuttgart,"Theologe, Dichter, Schriftsteller",1815,1890.0,national,religiös,Pastor,,,,nein
864,Zwinglistraße,Huldrych Zwingli,männlich,Wildhaus,Kappel am Albis,"Theologe, Prediger, Reformator, Übersetzer, Priester, Schriftsteller",1484,1531.0,international,religiös,Pastor,Reformation,,,nein
1358,Heroldstraße,Johann Salomon Herold,männlich,,,"Theologe, Pastor",1718,1795.0,lokal,religiös,Pastor,,,,nein
1789,Henricistraße,Karl Bernhard Henrici,männlich,,,"Pfarrer, Schulinspektor",1837,1924.0,lokal,religiös,Pastor,,,,nein
1885,Richard-Mannschatz-Straße,Richard Mannschatz,männlich,,,,1843,1931.0,lokal,religiös,Pastor,,,,nein
3152,Martiniweg,Johann Christian Martini,männlich,,,Pfarrer,1663,1725.0,lokal,religiös,Pastor,,,,nein
3189,Am Martiniweg,Christian Martini,männlich,,,,1663,1725.0,lokal,religiös,Pastor,,,,nein
1023,Charlottenstraße,Charlotte von Schiller,weiblich,Rudolstadt,Bonn,Schriftsteller,1766,1826.0,national,kulturell,Sonstige,,,,nein
1042,Elsa-Brändström-Straße,Elsa Brändström,weiblich,Sankt Petersburg,Cambridge,"Philanthrop, Pflegewissenschaftler, Gesundheits- und Krankenpfleger, Lehrer",1888,1948.0,lokal,ökonomisch,Philanthrop,,,,nein
1029,Friedrich-Adolph-Sorge-Straße,Friedrich Adolf Sorge,männlich,Bethau,Hoboken,"Revolutionär, Musiklehrer, Schriftsteller",1828,1906.0,regional,politisch,Politischer Aktivist,Sozialismus/Kommunismus,,,nein
887,Dopplerstraße,Christian Doppler,männlich,Salzburg,Venedig,"Akademiker, Pädagoge, Mathematiker, Physiker, Professor, Astronom",1803,1853.0,international,wissenschaftlich,Naturwissenschaftler,,,,nein
1154,Andreas-Hofer-Straße,Andreas Hofer,männlich,Sandwirt,Mantua,"Feldherr, Landwirt",1767,1810.0,international,politisch,Sonstige,Freiheitskampf,,,nein
1003,Hertha-Lindner-Straße,Herta Lindner,weiblich,Bohosudov,Justizvollzugsanstalt Plötzensee,,1920,1943.0,lokal,politisch,Politischer Aktivist,NS-Widerstand,,,nein
1604,Albert-Hensel-Straße,Albert Hensel,männlich,Dresden,Justizvollzugsanstalt Plötzensee,"Widerstandskämpfer, Politiker",1895,1942.0,lokal,politisch,Politischer Aktivist,"NS-Widerstand, Sozialismus/Kommunismus",KPD,,ja
1268,Josef-Moll-Straße,Maximilien Joseph Moll,männlich,Köln,Gaggenau,"Revolutionär, Uhrmacher",1813,1849.0,national,politisch,Politischer Aktivist,"Sozialismus/Kommunismus, Märzrevolution",,,nein
1552,Marie-Stritt-Straße,Marie Stritt,weiblich,Schäßburg,Dresden,"politischer Aktivist, Bühnenschauspieler, Herausgeber, Redakteur, Schriftsteller",1855,1928.0,lokal,politisch,Sonstige,Frauenbewegung,,,ja
1463,Robert-Matzke-Straße,Robert Matzke,männlich,Malinnik (Cieplice Śląskie-Zdrój),Dresden,Politiker,1884,1943.0,lokal,politisch,Politischer Aktivist,NS-Widerstand,KPD,,ja
1496,Böttgerstraße,Johann Friedrich Böttger,männlich,Schleiz,Dresden,"Keramiker, Provisor, Chemiker",1682,1719.0,lokal,wissenschaftlich,Erfinder,,,,ja
1091,Ernst-Toller-Straße,Ernst Toller,männlich,Szamocin,New York City,"Dichterjurist, Dramatiker, Dichter, Politiker, Schriftsteller, Drehbuchautor",1893,1939.0,national,politisch,Politischer Aktivist,Sozialismus/Kommunismus,USPD,,nein
980,Heinrich-Bauer-Straße,Heinrich Bauer,männlich,Würzburg,,Revolutionär,1814,,national,politisch,Politischer Aktivist,Sozialismus/Kommunismus,,,nein
1080,Lotzestraße,Hermann Lotze,männlich,Bautzen,Hol,"Logiker, Anthropologe, Philosoph, Hochschullehrer, Psychologe, Arzt, Schriftsteller",1817,1881.0,regional,wissenschaftlich,Geisteswissenschaftler,,,,nein
905,Friedrich-Ebert-Straße,Friedrich Ebert,männlich,Heidelberg,Berlin,Politiker,1871,1925.0,national,politisch,Präsident,Sozialdemokratie,SPD,,nein
1111,Ebertplatz,Friedrich Ebert,männlich,Heidelberg,Berlin,Politiker,1871,1925.0,national,politisch,Präsident,Sozialdemokratie,SPD,,nein
1200,Friedrich-Ebert-Straße (LB),Friedrich Ebert,männlich,Heidelberg,Berlin,Politiker,1871,1925.0,national,politisch,Präsident,Sozialdemokratie,SPD,,nein
1043,Washingtonstraße,George Washington,männlich,Westmoreland County,Landsitz Mount Vernon,"Heeresoffizier, Geometer, Kartograf, Revolutionär, Staatsmann, Landwirt, Politiker, Ingenieur, Schriftsteller",1732,1799.0,international,politisch,Präsident,US-Politik,,,nein
907,Brehmweg,Christian Ludwig Brehm,männlich,Schönau vor dem Walde,Renthendorf,"Sammler zoologischer Objekte, Ornithologe, Pastor",1787,1864.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1087,Prof.-Billroth-Straße,Theodor Billroth,männlich,Bergen auf Rügen,Opatija,"Chirurg, Pianist, Professor, Arzt",1829,1894.0,international,wissenschaftlich,Mediziner,,,,nein
945,Louisenstraße,Maria Luisa von Bourbon-Parma,weiblich,Barcelona,Rom,,1802,1857.0,lokal,politisch,Prinz,Monarchie,,,nein
1591,Maxstraße,Maximilian von Sachsen,männlich,Dresden,Dresden,Aristokrat,1759,1838.0,lokal,politisch,Prinz,Monarchie,,,ja
1050,Försterstraße,Friedrich Wilhelm Foerster,männlich,Berlin,Kilchberg,"Philosoph, Pädagoge, Esperantist, Hochschullehrer, Herausgeber, Politiker, Lehrer",1869,1966.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1517,Marienallee,Maria Anna von Portugal,weiblich,Lissabon,Dresden,,1843,1884.0,lokal,politisch,Prinz,Monarchie,,,ja
1253,Damaschkestraße,Adolf Damaschke,männlich,Berlin,Berlin,"Publizist, Politiker, Wirtschaftswissenschaftler",1865,1935.0,national,wissenschaftlich,Pädagoge,,,,nein
1048,Franziska-Tiburtius-Straße,Franziska Tiburtius,weiblich,Bisdamitz,Berlin,"Gynäkologe, Arzt",1843,1927.0,lokal,wissenschaftlich,Mediziner,,,,nein
1606,Elisabeth-Boer-Straße,Elisabeth Boer,weiblich,Bochum,Dresden,"Archivar, Historiker",1896,1991.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1138,Sierksstraße,Hans Ludwig Sierks,männlich,Seeth,Berlin,"Widerstandskämpfer, Schriftsteller",1877,1945.0,lokal,wissenschaftlich,Ingenieur,"NS-Widerstand, Sozialdemokratie","SPD, SAP",,nein
3228,Sierksplatz,,männlich,Seeth,Berlin,Bauingenieur,1877,1945.0,lokal,wissenschaftlich,Ingenieur,"NS-Widerstand, Sozialdemokratie","SPD, SAP",,nein
1525,Sidonienstraße,Prinzessin Sidonie von Sachsen,weiblich,Schloss Pillnitz,Dresden,,1834,1862.0,lokal,politisch,Prinz,Monarchie,,,ja
1124,Amalie-Dietrich-Platz,Amalie Dietrich,weiblich,Siebenlehn,Rendsburg,"Bürgerwissenschaftler, Forschungsreisender, Pflanzenjäger, Botaniker, Entomologe, Zoologe, Naturwissenschaftler",1821,1891.0,regional,wissenschaftlich,Naturwissenschaftler,,,,nein
1189,Lahmannring,Heinrich Lahmann,männlich,Bremen,Friedrichstal,Arzt,1860,1905.0,lokal,wissenschaftlich,Mediziner,,,,nein
1603,Wasaplatz,Gustav von Schweden,männlich,Stockholm,Pillnitz,Offizier,1799,1877.0,lokal,politisch,Prinz,Monarchie,,,ja
1065,Bonhoefferplatz,Dietrich Bonhoeffer,männlich,Breslau,KZ Flossenbürg,"Philosoph, Theologe, Pfarrer, Widerstandskämpfer, Dichter",1906,1945.0,national,wissenschaftlich,Theologe,NS-Widerstand,,,nein
1158,Schleiermacherstraße,Friedrich Schleiermacher,männlich,Breslau,Berlin,"Philosoph, Hochschullehrer, Pädagoge, Theologe, Übersetzer, Schriftsteller",1768,1834.0,national,wissenschaftlich,Geisteswissenschaftler,evangelisch,,,nein
1681,Tschirnhausstraße,Ehrenfried Walther von Tschirnhaus,männlich,Sławnikowice,Dresden,"Philosoph, Instrumentenbauer, Mathematiker, Physiker",1651,1708.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1129,Arthur-Schloßmann-Weg,Arthur Schloßmann,männlich,Breslau,Düsseldorf,"Kinderarzt, Hochschullehrer, Arzt",1867,1932.0,lokal,wissenschaftlich,Mediziner,,,,nein
1668,Wasastraße,Gustav von Schweden,männlich,Stockholm,Pillnitz,Offizier,1799,1877.0,lokal,politisch,Prinz,Monarchie,,,ja
878,Melanchthonstraße,Philipp Melanchthon,männlich,Bretten,Lutherstadt Wittenberg,"Hochschullehrer, Philosoph, Theologe, Reformator, Astrologe, Astronom, Schriftsteller, Klassischer Philologe",1497,1560.0,national,wissenschaftlich,Theologe,Reformation,,,nein
1007,Chamissostraße,Adelbert von Chamisso,männlich,Châlons-en-Champagne,Berlin,"Bryologe, Forschungsreisender, Kurator, Botaniker, Pflanzenjäger, Zoologe, Offizier, Naturwissenschaftler, Dichter, Schriftsteller, Pteridologe",1781,1838.0,national,wissenschaftlich,Sonstige,,,,nein
3220,Maria-Montessori-Weg,,weiblich,Chiaravalle,Noordwijk aan Zee,"Ärztin, Pädagogin",1870,1952.0,international,wissenschaftlich,Pädagoge,,,,nein
1231,Robert-Koch-Straße,Robert Koch,männlich,Clausthal,Baden-Baden,"Militärarzt, Hochschullehrer, Biologe, Erfinder, Chemiker, Arzt, Fotograf",1843,1910.0,national,wissenschaftlich,Mediziner,,,,nein
1159,Schopenhauerstraße,Arthur Schopenhauer,männlich,Danzig,Frankfurt am Main,"Musikwissenschaftler, Hochschullehrer, Philosoph, Übersetzer, Schriftsteller",1788,1860.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,nein
1563,Max-Kosler-Straße,Max Kosler,männlich,Dresden,Kraiburg am Inn,"Pädagoge, Lehrer, Politiker",1882,1966.0,lokal,wissenschaftlich,Pädagoge,"Sozialdemokratie, ",,,ja
1467,Carolinenstraße,Karoline Ferdinande von Österreich,weiblich,Wien,Dresden,Aristokrat,1801,1832.0,lokal,politisch,Prinz,Monarchie,,,ja
1493,Hähnelstraße,Ernst Hähnel,männlich,Dresden,Dresden,"Hochschullehrer, Bildhauer, Lehrer",1811,1891.0,lokal,wissenschaftlich,Sonstige,,,,ja
1480,Hartigstraße,Karl Ernst Hartig,männlich,Stein im Chemnitztal,Dresden,Hochschullehrer,1836,1900.0,lokal,wissenschaftlich,Ingenieur,,,,ja
1698,Hantzschstraße,Adolf Hantzsch,männlich,Dresden,Dresden,"Pädagoge, Historiker",1841,1920.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1110,Albert-Wolf-Platz,Albert Wolf,männlich,Buchen,Chicago,"Feldrabbiner, Rabbiner",1890,1951.0,lokal,religiös,Rabbiner,Judentum,,,nein
1875,Jacob-Winter-Platz,Jacob Winter,männlich,Prievaly,Dresden,Rabbiner,1857,1940.0,lokal,religiös,Rabbiner,,,,ja
1104,Felix-Dahn-Weg,Felix Dahn,männlich,Hamburg,Breslau,"Dichterjurist, Biograf, Hochschullehrer, Historiker, Jurist, Dichter, Rechtsanwalt, Schriftsteller",1834,1912.0,national,wissenschaftlich,Jurist,,,,nein
1103,Wächterstraße,Karl Georg von Wächter,männlich,Marbach am Neckar,Leipzig,"Hochschullehrer, Jurist, Politiker, Schriftsteller, Richter",1797,1880.0,regional,wissenschaftlich,Jurist,,,,nein
1580,Heubnerstraße,Otto Leonhard Heubner,männlich,Plauen,Blasewitz,"Dichterjurist, Politiker, Rechtsanwalt",1812,1893.0,lokal,wissenschaftlich,Jurist,Turnerbewegung,,,ja
1018,Thomas-Müntzer-Platz,Thomas Müntzer,männlich,Stolberg,Mühlhausen/Thüringen,"Revolutionär, Reformator, Theologe, Liedtexter, Priester",1489,1525.0,national,religiös,Sonstige,"Bauernkriege, Reformation",,,nein
1244,Coselgasse,Constantia von Cosel,weiblich,Stolpe,Stolpen,Hofdame,1680,1765.0,lokal,politisch,Sonstige,Monarchie,,,nein
1715,Fritz-Löffler-Platz,Fritz Löffler,männlich,Dresden,Dresden,"Musikwissenschaftler, Kunsthistoriker",1899,1988.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
902,Fraunhoferstraße,Joseph von Fraunhofer,männlich,Straubing,München,"Chemiker, Physiker, Astronom",1787,1826.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1459,Hans-Böhm-Straße,Hans Böhm,männlich,Struppen,Dresden,"Publizist, Hochschullehrer",1909,1999.0,lokal,wissenschaftlich,Sonstige,,,,ja
1548,Maria-Reiche-Straße,Maria Reiche,weiblich,Dresden,Lima,"Sprachlehrer, Archäologe, Mathematiker",1903,1998.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1627,Hartmut-Dost-Straße,Friedrich Hartmut Dost,männlich,Dresden,Gießen,"Kinderarzt, Hochschullehrer",1910,1985.0,lokal,wissenschaftlich,Mediziner,,,,ja
1887,Waltherstraße,Hermann Walther,männlich,Dresden,Dresden,Internist,1815,1871.0,lokal,wissenschaftlich,Mediziner,,,,ja
1631,Kleestraße,Julius Ludwig Klee,männlich,Dresden,Dresden,Pädagoge,1807,1867.0,lokal,wissenschaftlich,Pädagoge,,,,ja
897,Paracelsusstraße,Paracelsus,männlich,Einsiedeln,Salzburg,"Philosoph, Hals-Nasen-Ohren-Arzt, Astrologe, Chemiker, Dichterarzt, Apotheker, Arzt, Naturwissenschaftler, Schriftsteller, Astronom",1493,1541.0,international,wissenschaftlich,Mediziner,,,,nein
1075,Lindenaustraße,Bernhard von Lindenau,männlich,Altenburg,Altenburg,"Politiker, Rechtsanwalt, Astronom",1779,1854.0,lokal,politisch,Regierungschef,,,,nein
1074,Krausestraße,Karl Christian Friedrich Krause,männlich,Eisenberg,München,"Philosoph, Hochschullehrer, Schriftsteller",1781,1832.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,nein
963,Müller-Armack-Straße,Alfred Müller-Armack,männlich,Essen,Köln,"Soziologe, Hochschullehrer, Wirtschaftswissenschaftler, Politiker",1901,1978.0,national,wissenschaftlich,Ökonom,,"NSDAP, CDU",,nein
1755,Gröbelstraße,Christian Ernst August Gröbel,männlich,Flemmingen,Dresden,"Klassischer Philologe, Lehrer",1783,1854.0,lokal,wissenschaftlich,Pädagoge,,,,ja
870,Mommsenstraße,Theodor Mommsen,männlich,Garding,Charlottenburg,"Klassischer Archäologe, Epigraphiker, Althistoriker, Rechtshistoriker, Germanist, Numismatiker, Altertumswissenschaftler, Hochschullehrer, Journalist, Historiker, Jurist, Politiker, Schriftsteller",1817,1903.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
972,Stresemannplatz,Gustav Stresemann,männlich,Berlin,Berlin,"Diplomat, Politiker",1878,1929.0,lokal,politisch,Regierungschef,National-Liberalismus,"NLP, DVP",,nein
1151,Bodelschwinghstraße,Friedrich von Bodelschwingh der Ältere,männlich,Tecklenburg,Stadtbezirk Gadderbaum,"Theologe, Pastor, Politiker",1831,1910.0,national,religiös,Sonstige,evangelisch,,,nein
1743,Fabricestraße,Alfred von Fabrice,männlich,Quesnoy-sur-Deûle,Dresden,Politiker,1818,1891.0,lokal,politisch,Regierungschef,Monarchie,,,ja
1258,Darwinstraße,Charles Darwin,männlich,The Mount,Down House,"Verhaltensforscher, Forschungsreisender, Philosoph, Reiseschriftsteller, Botaniker, Geologe, Naturwissenschaftler, Schriftsteller",1809,1882.0,international,wissenschaftlich,Naturwissenschaftler,,,,nein
915,Kopernikusstraße,Nikolaus Kopernikus,männlich,Thorn,Frombork,"Rechtswissenschaftler, Philosoph, Domherr, Kanoniker, Übersetzer, Diplomat, Jurist, Wirtschaftswissenschaftler, Mathematiker, Physiker, Arzt, Schriftsteller, Astronom",1473,1543.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1119,Bismarckplatz,Otto von Bismarck,männlich,Schönhausen (Elbe),Friedrichsruh,"Einjährig-Freiwilliger, Diplomat, Offizier, Jurist, Politiker, Schriftsteller",1815,1898.0,national,politisch,Regierungschef,"Monarchie, nationale Einigung,",,,nein
1150,Bismarckstraße,Otto von Bismarck,männlich,Schönhausen (Elbe),Friedrichsruh,"Einjährig-Freiwilliger, Offizier, Jurist, Diplomat, Politiker, Schriftsteller",1815,1898.0,national,politisch,Regierungschef,"Monarchie, nationale Einigung,",,,nein
1431,Albert-Fromme-Weg,Albert Fromme,männlich,Gießen,Holzminden,"Chirurg, Hochschullehrer, Arzt",1881,1966.0,lokal,wissenschaftlich,Mediziner,,,,nein
1724,Hettnerstraße,Hermann Hettner,männlich,Goldberg in Schlesien,Dresden,"Literaturhistoriker, Kunsthistoriker, Hochschullehrer, Schriftsteller",1821,1882.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1713,Victor-Klemperer-Straße,Victor Klemperer,männlich,Gorzów Wielkopolski,Dresden,"Tagebuchschreiber, Philologe, Autobiograf, Frankoromanist, Romanist, Publizist, Journalist, Lektor, Hochschullehrer, Übersetzer, Politiker, Schriftsteller",1881,1960.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1810,Else-Sander-Straße,Else Sander,weiblich,Grimma,,"Studienrätin, Dozentin",1873,,lokal,wissenschaftlich,Pädagoge,,,,nein
914,Arndtstraße,Ernst Moritz Arndt,männlich,Groß Schoritz,Bonn,"Hochschullehrer, Historiker, Politiker, Dichter, Schriftsteller",1769,1860.0,national,wissenschaftlich,Geisteswissenschaftler,National-Liberalismus,,,nein
1513,Prof.-Ricker-Straße,Gustav Ricker,männlich,Hadamar,Dresden,"Facharzt für Pathologie, Hochschullehrer, Arzt",1870,1948.0,lokal,wissenschaftlich,Mediziner,,,,ja
937,Basedowstraße,Johann Bernhard Basedow,männlich,Hamburg,Magdeburg,"Philanthrop, Philosoph, Pädagoge, Theologe, Lehrer, Schriftsteller",1724,1790.0,national,wissenschaftlich,Pädagoge,,,,nein
985,Bünaustraße,Heinrich von Bünau,männlich,Weißenfels,Oßmannstedt,"Bibliophiler, Historiker",1697,1762.0,lokal,politisch,Regierungschef,Monarchie,,,nein
1871,Brühlsche Terrasse,Heinrich von Brühl,männlich,Weißenfels,Dresden,Politiker,,,lokal,politisch,Regierungschef,Monarchie,,,ja
891,Roscherstraße,Wilhelm Roscher,männlich,Hannover,Leipzig,"Hochschullehrer, Pädagoge, Wirtschaftswissenschaftler, Historiker",1817,1894.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1655,Stürenburgstraße,Heinrich Stürenburg,männlich,Hildburghausen,Dresden,"Turner, Klassischer Philologe, Hochschullehrer, Autor",1847,1934.0,lokal,wissenschaftlich,Geisteswissenschaftler,Turnerbewegung,,,ja
1240,Einsteinstraße,Albert Einstein,männlich,Ulm,Princeton,Physiker,1879,1955.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
3206,Einsteinstraße (Trachau),Albert Einstein,männlich,Ulm,Princeton,Physiker,1879,1955.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1393,Patrice-Lumumba-Straße,Patrice Lumumba,männlich,,Lubumbashi,"Revolutionär, Politiker",1925,1961.0,international,politisch,Regierungschef,DR Kongo,,,nein
1193,Oskar-Röder-Straße,Oskar Röder,männlich,Johanngeorgenstadt,Leipzig,"Hochschullehrer, Tierarzt",1862,1954.0,lokal,wissenschaftlich,Mediziner,,,,nein
898,Albert-Schweitzer-Straße,Albert Schweitzer,männlich,Kaysersberg,Lambaréné,"Musikhistoriker, Musikwissenschaftler, Philosoph, Organist, Dichterarzt, Hochschullehrer, Theologe, Missionar, Arzt, Komponist",1875,1965.0,international,wissenschaftlich,Mediziner,,,,nein
1633,Putjatinplatz,Nikolai Abramowitsch Putjatin,männlich,Kiew,Dresden,Philosoph,1749,1830.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1880,Am Putjatinpark,Nikolaus Abramotitsch Putjatin,männlich,Kiew,Dresden,Philosoph,1749,1830.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
990,Mildred-Scheel-Straße,Mildred Scheel,weiblich,Köln,Köln,Arzt,1932,1985.0,national,wissenschaftlich,Mediziner,,,,nein
1214,Marta-Fraenkel-Straße,Marta Fraenkel,weiblich,Köln,New York City,Arzt,1896,1976.0,lokal,wissenschaftlich,Mediziner,,,,nein
1020,Bernhard-von-Lindenau-Platz,Bernhard von Lindenau,männlich,Altenberg,Altenberg,"Jurist, Astronom, Minister, Mäzen",1779,1854.0,lokal,politisch,Regierungsmitglied,,,,nein
993,Rathenauplatz,Walther Rathenau,männlich,Berlin,Berlin,"Science-Fiction-Schriftsteller, Kunstsammler, Unternehmer, Ingenieur, Politiker, Schriftsteller",1867,1922.0,national,politisch,Regierungsmitglied,Liberalismus,DDP,,nein
1038,Kantstraße,Immanuel Kant,männlich,Königsberg,Königsberg,"Rechtsphilosoph, Philosoph, Anthropologe, Hochschullehrer, Pädagoge, Mathematiker, Physiker, Bibliothekar, Schriftsteller",1724,1804.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1027,Jahnstraße,Friedrich Ludwig Jahn,männlich,Lanz (Priegnitz),Freyburg,"Turner, Pädagoge, Politiker, Lehrer",1778,1853.0,national,wissenschaftlich,Pädagoge,Turnerbewegung,,,nein
1278,Preußstraße,Hugo Preuß,männlich,Berlin,Berlin-Wedding,"Hochschullehrer, Pädagoge, Autor, Jurist, Politiker",1860,1925.0,national,politisch,Regierungsmitglied,Liberalismus,DDP,,nein
1184,Rathenaustraße,Walther Rathenau,männlich,Berlin,Berlin,"Science-Fiction-Schriftsteller, Kunstsammler, Unternehmer, Politiker, Ingenieur, Schriftsteller",1867,1922.0,national,politisch,Regierungsmitglied,,DDP,,nein
872,Marie-Curie-Straße,Marie Curie,weiblich,Warschau,Sancellemoz,"Hochschullehrer, Chemiker, Physiker",1867,1934.0,international,wissenschaftlich,Naturwissenschaftler,,,,nein
1039,Ludwig-Jahn-Straße,Friedrich Ludwig Jahn,männlich,Lanz,Freyburg,"Turner, Pädagoge, Politiker, Lehrer",1778,1853.0,national,wissenschaftlich,Pädagoge,Turnerbewegung,,,nein
1251,Keplerstraße,Johannes Kepler,männlich,Weil der Stadt,Regensburg,"evangelischer Theologe, Musikwissenschaftler, Musiktheoretiker, Philosoph, Kosmologe, Erfinder, Physiker, Mathematiker, Astrologe, Lehrer, Schriftsteller, Astronom, Naturwissenschaftler",1572,1630.0,national,wissenschaftlich,Naturwissenschaftler,,,,nein
1149,Behringstraße,Emil von Behring,männlich,Ławice,Marburg,"Bakteriologe, Sachbuchautor, Immunologe, Physiologe, Hochschullehrer, Arzt",1854,1917.0,national,wissenschaftlich,Mediziner,,,,nein
1473,Quandtstraße,Johann Gottlob von Quandt,männlich,Leipzig,Dresden,"Kunstsammler, Philosoph, Kunsthistoriker, Komponist, Schriftsteller",1787,1859.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1476,Gutschmidstraße,Christian Gotthelf von Gutschmid,männlich,Cottbus,Dresden,"Pädagoge, Theologe, leitender Beamter, Jurist, Minister, Politiker",1721,1798.0,lokal,politisch,Regierungsmitglied,Monarchie,,,ja
1720,Wolfgang-Mischnick-Straße,Wolfgang Mischnick,männlich,Dresden,Bad Soden am Taunus,"Journalist, Politiker",1921,2002.0,lokal,politisch,Regierungsmitglied,Liberalismus,"LDP, FDP",,ja
1534,Schlömilchstraße,Oskar Schlömilch,männlich,Weimar,Dresden,"Hochschullehrer, Herausgeber, Mathematiker",1823,1901.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1511,Herbert-Wehner-Platz,Herbert Wehner,männlich,Dresden,Bonn,Politiker,1906,1990.0,lokal,politisch,Regierungsmitglied,"Sozialdemokratie, Sozialismus/Kommunismus","KPD, SPD",,ja
1483,Weinligstraße,Albert Christian Weinlig,männlich,Dresden,Dresden,"Hochschullehrer, Wirtschaftswissenschaftler, Politiker",1812,1873.0,lokal,politisch,Regierungsmitglied,,,,ja
1325,Schreberstraße,Moritz Schreber,männlich,Leipzig,Leipzig,"Hochschullehrer, Arzt",1808,1861.0,regional,wissenschaftlich,Mediziner,,,,nein
1455,Carusufer,Carl Gustav Carus,männlich,Leipzig,Dresden,"Zeichner, Landschaftsmaler, Anatom, Philosoph, Gynäkologe, Botaniker, Hochschullehrer, Maler, Psychologe, Arzt",1789,1869.0,lokal,wissenschaftlich,Mediziner,,,,ja
1590,Andreas-Schubert-Straße,Johann Andreas Schubert,männlich,Wernesgrün,Dresden,"Bauingenieur, Hochschullehrer, Bandleader, Führungskraft, Mathematiker, Unternehmer, Ingenieur, Komponist, Wissenschaftler",1808,1870.0,lokal,wissenschaftlich,Ingenieur,,,,ja
1276,Leibnizstraße,Gottfried Wilhelm Leibniz,männlich,Leipzig,Hannover,"politischer Berater, Musiktheoretiker, Diplomatiker, Rechtsphilosoph, Musikwissenschaftler, Logiker, Philosoph, Biologe, Archivar, Geologe, Übersetzer, Zoologe, Diplomat, Historiker, Bibliothekar, Jurist, Physiker, Mathematiker, Ingenieur, Dichter, Schriftsteller",1646,1716.0,regional,wissenschaftlich,Universalgelehrter,,,,nein
934,Ludwig-Kugelmann-Straße,Louis Kugelmann,männlich,Lemförde,Hannover,"Gynäkologe, Revolutionär, Arzt, Politiker",1828,1902.0,national,wissenschaftlich,Mediziner,Sozialdemokratie,SPD,,nein
1658,Max-Schwarze-Straße,Max Schwarze,männlich,Lockwitz,Dresden,Schriftsteller,1874,1928.0,lokal,wissenschaftlich,Pädagoge,Turnerbewegung,,,ja
1530,Otto-Mohr-Straße,Christian Otto Mohr,männlich,Wesselburen,Dresden,"Bauingenieur, Hochschullehrer, Mathematiker, Ingenieur",1835,1918.0,lokal,wissenschaftlich,Ingenieur,,,,ja
1625,Hermann-Schmitt-Platz,Hermann Schmitt,männlich,Dresden,St. Blasien,"Hochschullehrer, Jurist",1874,1932.0,lokal,politisch,Regierungsmitglied,,,,ja
1729,Karl-Laux-Straße,Karl Laux,männlich,Ludwigshafen am Rhein,Dresden,"Musikwissenschaftler, Musikkritiker, Hochschullehrer, Politiker, Schriftsteller",1896,1978.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
975,Wilhelm-Weitling-Straße,Wilhelm Weitling,männlich,Magdeburg,New York City,"Publizist, Schriftsteller",1808,1871.0,national,wissenschaftlich,Geisteswissenschaftler,Sozialismus/Kommunismus,,,nein
1437,Könneritzstraße,Leonce von Könneritz,männlich,Paris,Dresden,"Amtshauptmann, Jurist, Politiker",1835,1890.0,lokal,politisch,Regierungsmitglied,Monarchie,Deutschkonservative Partei,,ja
1718,Hohenthalplatz,Peter Carl Wilhelm von Hohenthal,männlich,Trossin,Dresden,Politiker,1754,1825.0,lokal,politisch,Regierungsmitglied,Monarchie,,,ja
1674,Biedermannstraße,Woldemar von Biedermann,männlich,Marienberg,Dresden,"Literaturhistoriker, Germanist, Historiker, Dienstherr, Jurist, Schriftsteller",1817,1903.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1,Hahnemannstraße,Samuel Hahnemann,männlich,Meißen,Paris,"Homöopath, Pharmakologe, Hochschullehrer, Chemiker, Bibliothekar, Apotheker, Arzt",1755,1843.0,,wissenschaftlich,Mediziner,,,,nein
