ID,Straßenname,benannt nach [WD],Geschlecht,Geburtsort,Sterbeort,Beruf [WD],Geburtsjahr,Todesjahr,Wirkungsbereich,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Partei,Sonstiges
1603,Wasaplatz,Gustav von Schweden,männlich,Stockholm,Pillnitz,Offizier,1799,1877,lokal,politisch,Prinz,Monarchie,,
1065,Bonhoefferplatz,Dietrich Bonhoeffer,männlich,Breslau,KZ Flossenbürg,"Philosoph, Theologe, Pfarrer, Widerstandskämpfer, Dichter",1906,1945,national,wissenschaftlich,Theologe,NS-Widerstand,,
1158,Schleiermacherstraße,Friedrich Schleiermacher,männlich,Breslau,Berlin,"Philosoph, Hochschullehrer, Pädagoge, Theologe, Übersetzer, Schriftsteller",1768,1834,national,wissenschaftlich,Geisteswissenschaftler,evangelisch,,
1681,Tschirnhausstraße,Ehrenfried Walther von Tschirnhaus,männlich,Sławnikowice,Dresden,"Philosoph, Instrumentenbauer, Mathematiker, Physiker",1651,1708,lokal,wissenschaftlich,Naturwissenschaftler,,,
1129,Arthur-Schloßmann-Weg,Arthur Schloßmann,männlich,Breslau,Düsseldorf,"Kinderarzt, Hochschullehrer, Arzt",1867,1932,lokal,wissenschaftlich,Mediziner,,,
1668,Wasastraße,Gustav von Schweden,männlich,Stockholm,Pillnitz,Offizier,1799,1877,lokal,politisch,Prinz,Monarchie,,
878,Melanchthonstraße,Philipp Melanchthon,männlich,Bretten,Lutherstadt Wittenberg,"Hochschullehrer, Philosoph, Theologe, Reformator, Astrologe, Astronom, Schriftsteller, Klassischer Philologe",1497,1560,national,wissenschaftlich,Theologe,Reformation,,
1007,Chamissostraße,Adelbert von Chamisso,männlich,Châlons-en-Champagne,Berlin,"Bryologe, Forschungsreisender, Kurator, Botaniker, Pflanzenjäger, Zoologe, Offizier, Naturwissenschaftler, Dichter, Schriftsteller, Pteridologe",1781,1838,national,wissenschaftlich,Sonstige,,,
3220,Maria-Montessori-Weg,,weiblich,Chiaravalle,Noordwijk aan Zee,"Ärztin, Pädagogin",1870,1952,international,wissenschaftlich,Pädagoge,,,
1231,Robert-Koch-Straße,Robert Koch,männlich,Clausthal,Baden-Baden,"Militärarzt, Hochschullehrer, Biologe, Erfinder, Chemiker, Arzt, Fotograf",1843,1910,national,wissenschaftlich,Mediziner,,,
1159,Schopenhauerstraße,Arthur Schopenhauer,männlich,Danzig,Frankfurt am Main,"Musikwissenschaftler, Hochschullehrer, Philosoph, Übersetzer, Schriftsteller",1788,1860,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1563,Max-Kosler-Straße,Max Kosler,männlich,Dresden,Kraiburg am Inn,"Pädagoge, Lehrer, Politiker",1882,1966,lokal,wissenschaftlich,Pädagoge,"Sozialdemokratie, ",,
1467,Carolinenstraße,Karoline Ferdinande von Österreich,weiblich,Wien,Dresden,Aristokrat,1801,1832,lokal,politisch,Prinz,Monarchie,,
1493,Hähnelstraße,Ernst Hähnel,männlich,Dresden,Dresden,"Hochschullehrer, Bildhauer, Lehrer",1811,1891,lokal,wissenschaftlich,Sonstige,,,
1480,Hartigstraße,Karl Ernst Hartig,männlich,Stein im Chemnitztal,Dresden,Hochschullehrer,1836,1900,lokal,wissenschaftlich,Ingenieur,,,
1698,Hantzschstraße,Adolf Hantzsch,männlich,Dresden,Dresden,"Pädagoge, Historiker",1841,1920,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1110,Albert-Wolf-Platz,Albert Wolf,männlich,Buchen,Chicago,"Feldrabbiner, Rabbiner",1890,1951,lokal,religiös,Rabbiner,Judentum,,
1875,Jacob-Winter-Platz,Jacob Winter,männlich,Prievaly,Dresden,Rabbiner,1857,1940,lokal,religiös,Rabbiner,,,
1104,Felix-Dahn-Weg,Felix Dahn,männlich,Hamburg,Breslau,"Dichterjurist, Biograf, Hochschullehrer, Historiker, Jurist, Dichter, Rechtsanwalt, Schriftsteller",1834,1912,national,wissenschaftlich,Jurist,,,
1103,Wächterstraße,Karl Georg von Wächter,männlich,Marbach am Neckar,Leipzig,"Hochschullehrer, Jurist, Politiker, Schriftsteller, Richter",1797,1880,regional,wissenschaftlich,Jurist,,,
1580,Heubnerstraße,Otto Leonhard Heubner,männlich,Plauen,Blasewitz,"Dichterjurist, Politiker, Rechtsanwalt",1812,1893,lokal,wissenschaftlich,Jurist,Turnerbewegung,,
1018,Thomas-Müntzer-Platz,Thomas Müntzer,männlich,Stolberg,Mühlhausen/Thüringen,"Revolutionär, Reformator, Theologe, Liedtexter, Priester",1489,1525,national,religiös,Sonstige,"Bauernkriege, Reformation",,
1244,Coselgasse,Constantia von Cosel,weiblich,Stolpe,Stolpen,Hofdame,1680,1765,lokal,politisch,Sonstige,Monarchie,,
1715,Fritz-Löffler-Platz,Fritz Löffler,männlich,Dresden,Dresden,"Musikwissenschaftler, Kunsthistoriker",1899,1988,lokal,wissenschaftlich,Geisteswissenschaftler,,,
902,Fraunhoferstraße,Joseph von Fraunhofer,männlich,Straubing,München,"Chemiker, Physiker, Astronom",1787,1826,national,wissenschaftlich,Naturwissenschaftler,,,
1459,Hans-Böhm-Straße,Hans Böhm,männlich,Struppen,Dresden,"Publizist, Hochschullehrer",1909,1999,lokal,wissenschaftlich,Sonstige,,,
1548,Maria-Reiche-Straße,Maria Reiche,weiblich,Dresden,Lima,"Sprachlehrer, Archäologe, Mathematiker",1903,1998,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1627,Hartmut-Dost-Straße,Friedrich Hartmut Dost,männlich,Dresden,Gießen,"Kinderarzt, Hochschullehrer",1910,1985,lokal,wissenschaftlich,Mediziner,,,
1887,Waltherstraße,Hermann Walther,männlich,Dresden,Dresden,Internist,1815,1871,lokal,wissenschaftlich,Mediziner,,,
1631,Kleestraße,Julius Ludwig Klee,männlich,Dresden,Dresden,Pädagoge,1807,1867,lokal,wissenschaftlich,Pädagoge,,,
897,Paracelsusstraße,Paracelsus,männlich,Einsiedeln,Salzburg,"Philosoph, Hals-Nasen-Ohren-Arzt, Astrologe, Chemiker, Dichterarzt, Apotheker, Arzt, Naturwissenschaftler, Schriftsteller, Astronom",1493,1541,international,wissenschaftlich,Mediziner,,,
1075,Lindenaustraße,Bernhard von Lindenau,männlich,Altenburg,Altenburg,"Politiker, Rechtsanwalt, Astronom",1779,1854,lokal,politisch,Regierungschef,,,
1074,Krausestraße,Karl Christian Friedrich Krause,männlich,Eisenberg,München,"Philosoph, Hochschullehrer, Schriftsteller",1781,1832,lokal,wissenschaftlich,Geisteswissenschaftler,,,
963,Müller-Armack-Straße,Alfred Müller-Armack,männlich,Essen,Köln,"Soziologe, Hochschullehrer, Wirtschaftswissenschaftler, Politiker",1901,1978,national,wissenschaftlich,Ökonom,,"NSDAP, CDU",
1755,Gröbelstraße,Christian Ernst August Gröbel,männlich,Flemmingen,Dresden,"Klassischer Philologe, Lehrer",1783,1854,lokal,wissenschaftlich,Pädagoge,,,
870,Mommsenstraße,Theodor Mommsen,männlich,Garding,Charlottenburg,"Klassischer Archäologe, Epigraphiker, Althistoriker, Rechtshistoriker, Germanist, Numismatiker, Altertumswissenschaftler, Hochschullehrer, Journalist, Historiker, Jurist, Politiker, Schriftsteller",1817,1903,national,wissenschaftlich,Geisteswissenschaftler,,,
972,Stresemannplatz,Gustav Stresemann,männlich,Berlin,Berlin,"Diplomat, Politiker",1878,1929,lokal,politisch,Regierungschef,National-Liberalismus,"NLP, DVP",
1151,Bodelschwinghstraße,Friedrich von Bodelschwingh der Ältere,männlich,Tecklenburg,Stadtbezirk Gadderbaum,"Theologe, Pastor, Politiker",1831,1910,national,religiös,Sonstige,evangelisch,,
1743,Fabricestraße,Alfred von Fabrice,männlich,Quesnoy-sur-Deûle,Dresden,Politiker,1818,1891,lokal,politisch,Regierungschef,Monarchie,,
1258,Darwinstraße,Charles Darwin,männlich,The Mount,Down House,"Verhaltensforscher, Forschungsreisender, Philosoph, Reiseschriftsteller, Botaniker, Geologe, Naturwissenschaftler, Schriftsteller",1809,1882,international,wissenschaftlich,Naturwissenschaftler,,,
915,Kopernikusstraße,Nikolaus Kopernikus,männlich,Thorn,Frombork,"Rechtswissenschaftler, Philosoph, Domherr, Kanoniker, Übersetzer, Diplomat, Jurist, Wirtschaftswissenschaftler, Mathematiker, Physiker, Arzt, Schriftsteller, Astronom",1473,1543,national,wissenschaftlich,Naturwissenschaftler,,,
1119,Bismarckplatz,Otto von Bismarck,männlich,Schönhausen (Elbe),Friedrichsruh,"Einjährig-Freiwilliger, Diplomat, Offizier, Jurist, Politiker, Schriftsteller",1815,1898,national,politisch,Regierungschef,"Monarchie, nationale Einigung,",,
1150,Bismarckstraße,Otto von Bismarck,männlich,Schönhausen (Elbe),Friedrichsruh,"Einjährig-Freiwilliger, Offizier, Jurist, Diplomat, Politiker, Schriftsteller",1815,1898,national,politisch,Regierungschef,"Monarchie, nationale Einigung,",,
1431,Albert-Fromme-Weg,Albert Fromme,männlich,Gießen,Holzminden,"Chirurg, Hochschullehrer, Arzt",1881,1966,lokal,wissenschaftlich,Mediziner,,,
1724,Hettnerstraße,Hermann Hettner,männlich,Goldberg in Schlesien,Dresden,"Literaturhistoriker, Kunsthistoriker, Hochschullehrer, Schriftsteller",1821,1882,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1713,Victor-Klemperer-Straße,Victor Klemperer,männlich,Gorzów Wielkopolski,Dresden,"Tagebuchschreiber, Philologe, Autobiograf, Frankoromanist, Romanist, Publizist, Journalist, Lektor, Hochschullehrer, Übersetzer, Politiker, Schriftsteller",1881,1960,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1810,Else-Sander-Straße,Else Sander,weiblich,Grimma,,"Studienrätin, Dozentin",1873,,lokal,wissenschaftlich,Pädagoge,,,
914,Arndtstraße,Ernst Moritz Arndt,männlich,Groß Schoritz,Bonn,"Hochschullehrer, Historiker, Politiker, Dichter, Schriftsteller",1769,1860,national,wissenschaftlich,Geisteswissenschaftler,National-Liberalismus,,
1513,Prof.-Ricker-Straße,Gustav Ricker,männlich,Hadamar,Dresden,"Facharzt für Pathologie, Hochschullehrer, Arzt",1870,1948,lokal,wissenschaftlich,Mediziner,,,
937,Basedowstraße,Johann Bernhard Basedow,männlich,Hamburg,Magdeburg,"Philanthrop, Philosoph, Pädagoge, Theologe, Lehrer, Schriftsteller",1724,1790,national,wissenschaftlich,Pädagoge,,,
985,Bünaustraße,Heinrich von Bünau,männlich,Weißenfels,Oßmannstedt,"Bibliophiler, Historiker",1697,1762,lokal,politisch,Regierungschef,Monarchie,,
1871,Brühlsche Terrasse,Heinrich von Brühl,männlich,Weißenfels,Dresden,Politiker,,,lokal,politisch,Regierungschef,Monarchie,,
891,Roscherstraße,Wilhelm Roscher,männlich,Hannover,Leipzig,"Hochschullehrer, Pädagoge, Wirtschaftswissenschaftler, Historiker",1817,1894,national,wissenschaftlich,Geisteswissenschaftler,,,
1655,Stürenburgstraße,Heinrich Stürenburg,männlich,Hildburghausen,Dresden,"Turner, Klassischer Philologe, Hochschullehrer, Autor",1847,1934,lokal,wissenschaftlich,Geisteswissenschaftler,Turnerbewegung,,
1240,Einsteinstraße,Albert Einstein,männlich,Ulm,Princeton,Physiker,1879,1955,national,wissenschaftlich,Naturwissenschaftler,,,
3206,Einsteinstraße (Trachau),Albert Einstein,männlich,Ulm,Princeton,Physiker,1879,1955,national,wissenschaftlich,Naturwissenschaftler,,,
1393,Patrice-Lumumba-Straße,Patrice Lumumba,männlich,,Lubumbashi,"Revolutionär, Politiker",1925,1961,international,politisch,Regierungschef,DR Kongo,,
1193,Oskar-Röder-Straße,Oskar Röder,männlich,Johanngeorgenstadt,Leipzig,"Hochschullehrer, Tierarzt",1862,1954,lokal,wissenschaftlich,Mediziner,,,
898,Albert-Schweitzer-Straße,Albert Schweitzer,männlich,Kaysersberg,Lambaréné,"Musikhistoriker, Musikwissenschaftler, Philosoph, Organist, Dichterarzt, Hochschullehrer, Theologe, Missionar, Arzt, Komponist",1875,1965,international,wissenschaftlich,Mediziner,,,
1633,Putjatinplatz,Nikolai Abramowitsch Putjatin,männlich,Kiew,Dresden,Philosoph,1749,1830,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1880,Am Putjatinpark,Nikolaus Abramotitsch Putjatin,männlich,Kiew,Dresden,Philosoph,1749,1830,lokal,wissenschaftlich,Geisteswissenschaftler,,,
990,Mildred-Scheel-Straße,Mildred Scheel,weiblich,Köln,Köln,Arzt,1932,1985,national,wissenschaftlich,Mediziner,,,
1214,Marta-Fraenkel-Straße,Marta Fraenkel,weiblich,Köln,New York City,Arzt,1896,1976,lokal,wissenschaftlich,Mediziner,,,
1020,Bernhard-von-Lindenau-Platz,Bernhard von Lindenau,männlich,Altenberg,Altenberg,"Jurist, Astronom, Minister, Mäzen",1779,1854,lokal,politisch,Regierungsmitglied,,,
993,Rathenauplatz,Walther Rathenau,männlich,Berlin,Berlin,"Science-Fiction-Schriftsteller, Kunstsammler, Unternehmer, Ingenieur, Politiker, Schriftsteller",1867,1922,national,politisch,Regierungsmitglied,Liberalismus,DDP,
1038,Kantstraße,Immanuel Kant,männlich,Königsberg,Königsberg,"Rechtsphilosoph, Philosoph, Anthropologe, Hochschullehrer, Pädagoge, Mathematiker, Physiker, Bibliothekar, Schriftsteller",1724,1804,national,wissenschaftlich,Geisteswissenschaftler,,,
1027,Jahnstraße,Friedrich Ludwig Jahn,männlich,Lanz (Priegnitz),Freyburg,"Turner, Pädagoge, Politiker, Lehrer",1778,1853,national,wissenschaftlich,Pädagoge,Turnerbewegung,,
1278,Preußstraße,Hugo Preuß,männlich,Berlin,Berlin-Wedding,"Hochschullehrer, Pädagoge, Autor, Jurist, Politiker",1860,1925,national,politisch,Regierungsmitglied,Liberalismus,DDP,
1184,Rathenaustraße,Walther Rathenau,männlich,Berlin,Berlin,"Science-Fiction-Schriftsteller, Kunstsammler, Unternehmer, Politiker, Ingenieur, Schriftsteller",1867,1922,national,politisch,Regierungsmitglied,,DDP,
872,Marie-Curie-Straße,Marie Curie,weiblich,Warschau,Sancellemoz,"Hochschullehrer, Chemiker, Physiker",1867,1934,international,wissenschaftlich,Naturwissenschaftler,,,
1039,Ludwig-Jahn-Straße,Friedrich Ludwig Jahn,männlich,Lanz,Freyburg,"Turner, Pädagoge, Politiker, Lehrer",1778,1853,national,wissenschaftlich,Pädagoge,Turnerbewegung,,
1251,Keplerstraße,Johannes Kepler,männlich,Weil der Stadt,Regensburg,"evangelischer Theologe, Musikwissenschaftler, Musiktheoretiker, Philosoph, Kosmologe, Erfinder, Physiker, Mathematiker, Astrologe, Lehrer, Schriftsteller, Astronom, Naturwissenschaftler",1572,1630,national,wissenschaftlich,Naturwissenschaftler,,,
1149,Behringstraße,Emil von Behring,männlich,Ławice,Marburg,"Bakteriologe, Sachbuchautor, Immunologe, Physiologe, Hochschullehrer, Arzt",1854,1917,national,wissenschaftlich,Mediziner,,,
1473,Quandtstraße,Johann Gottlob von Quandt,männlich,Leipzig,Dresden,"Kunstsammler, Philosoph, Kunsthistoriker, Komponist, Schriftsteller",1787,1859,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1476,Gutschmidstraße,Christian Gotthelf von Gutschmid,männlich,Cottbus,Dresden,"Pädagoge, Theologe, leitender Beamter, Jurist, Minister, Politiker",1721,1798,lokal,politisch,Regierungsmitglied,Monarchie,,
1720,Wolfgang-Mischnick-Straße,Wolfgang Mischnick,männlich,Dresden,Bad Soden am Taunus,"Journalist, Politiker",1921,2002,lokal,politisch,Regierungsmitglied,Liberalismus,"LDP, FDP",
1534,Schlömilchstraße,Oskar Schlömilch,männlich,Weimar,Dresden,"Hochschullehrer, Herausgeber, Mathematiker",1823,1901,lokal,wissenschaftlich,Naturwissenschaftler,,,
1511,Herbert-Wehner-Platz,Herbert Wehner,männlich,Dresden,Bonn,Politiker,1906,1990,lokal,politisch,Regierungsmitglied,"Sozialdemokratie, Sozialismus/Kommunismus","KPD, SPD",
1483,Weinligstraße,Albert Christian Weinlig,männlich,Dresden,Dresden,"Hochschullehrer, Wirtschaftswissenschaftler, Politiker",1812,1873,lokal,politisch,Regierungsmitglied,,,
1325,Schreberstraße,Moritz Schreber,männlich,Leipzig,Leipzig,"Hochschullehrer, Arzt",1808,1861,regional,wissenschaftlich,Mediziner,,,
1455,Carusufer,Carl Gustav Carus,männlich,Leipzig,Dresden,"Zeichner, Landschaftsmaler, Anatom, Philosoph, Gynäkologe, Botaniker, Hochschullehrer, Maler, Psychologe, Arzt",1789,1869,lokal,wissenschaftlich,Mediziner,,,
1590,Andreas-Schubert-Straße,Johann Andreas Schubert,männlich,Wernesgrün,Dresden,"Bauingenieur, Hochschullehrer, Bandleader, Führungskraft, Mathematiker, Unternehmer, Ingenieur, Komponist, Wissenschaftler",1808,1870,lokal,wissenschaftlich,Ingenieur,,,
1276,Leibnizstraße,Gottfried Wilhelm Leibniz,männlich,Leipzig,Hannover,"politischer Berater, Musiktheoretiker, Diplomatiker, Rechtsphilosoph, Musikwissenschaftler, Logiker, Philosoph, Biologe, Archivar, Geologe, Übersetzer, Zoologe, Diplomat, Historiker, Bibliothekar, Jurist, Physiker, Mathematiker, Ingenieur, Dichter, Schriftsteller",1646,1716,regional,wissenschaftlich,Universalgelehrter,,,
934,Ludwig-Kugelmann-Straße,Louis Kugelmann,männlich,Lemförde,Hannover,"Gynäkologe, Revolutionär, Arzt, Politiker",1828,1902,national,wissenschaftlich,Mediziner,Sozialdemokratie,SPD,
1658,Max-Schwarze-Straße,Max Schwarze,männlich,Lockwitz,Dresden,Schriftsteller,1874,1928,lokal,wissenschaftlich,Pädagoge,Turnerbewegung,,
1530,Otto-Mohr-Straße,Christian Otto Mohr,männlich,Wesselburen,Dresden,"Bauingenieur, Hochschullehrer, Mathematiker, Ingenieur",1835,1918,lokal,wissenschaftlich,Ingenieur,,,
1625,Hermann-Schmitt-Platz,Hermann Schmitt,männlich,Dresden,St. Blasien,"Hochschullehrer, Jurist",1874,1932,lokal,politisch,Regierungsmitglied,,,
1729,Karl-Laux-Straße,Karl Laux,männlich,Ludwigshafen am Rhein,Dresden,"Musikwissenschaftler, Musikkritiker, Hochschullehrer, Politiker, Schriftsteller",1896,1978,lokal,wissenschaftlich,Geisteswissenschaftler,,,
975,Wilhelm-Weitling-Straße,Wilhelm Weitling,männlich,Magdeburg,New York City,"Publizist, Schriftsteller",1808,1871,national,wissenschaftlich,Geisteswissenschaftler,Sozialismus/Kommunismus,,
1437,Könneritzstraße,Leonce von Könneritz,männlich,Paris,Dresden,"Amtshauptmann, Jurist, Politiker",1835,1890,lokal,politisch,Regierungsmitglied,Monarchie,Deutschkonservative Partei,
1718,Hohenthalplatz,Peter Carl Wilhelm von Hohenthal,männlich,Trossin,Dresden,Politiker,1754,1825,lokal,politisch,Regierungsmitglied,Monarchie,,
1674,Biedermannstraße,Woldemar von Biedermann,männlich,Marienberg,Dresden,"Literaturhistoriker, Germanist, Historiker, Dienstherr, Jurist, Schriftsteller",1817,1903,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1,Hahnemannstraße,Samuel Hahnemann,männlich,Meißen,Paris,"Homöopath, Pharmakologe, Hochschullehrer, Chemiker, Bibliothekar, Apotheker, Arzt",1755,1843,,wissenschaftlich,Mediziner,,,
1568,Fiedlerstraße,Alfred Fiedler,männlich,Moritzburg,Dresden,"Hochschullehrer, Arzt",1835,1921,lokal,wissenschaftlich,Mediziner,,,
936,Alexander-Herzen-Straße,Alexander Iwanowitsch Herzen,männlich,Moskau,Paris,"Revolutionär, Autobiograf, Philosoph, Pädagoge, Prosaist, Publizist, Literaturkritiker, Journalist, Politiker, Lehrer, Schriftsteller",1812,1870,international,wissenschaftlich,Geisteswissenschaftler,,,
1883,Renkstraße,Friedrich Renk,männlich,München,Dresden,"Arzt, Hochschullehrer",1850,1928,lokal,wissenschaftlich,Mediziner,,,
1202,Wundtstraße,Wilhelm Wundt,männlich,Neckarau,Leipzig,"Physiologe, Philosoph, Hochschullehrer, Psychologe, Schriftsteller",1832,1920,regional,wissenschaftlich,Geisteswissenschaftler,,,
1526,Struvestraße,Friedrich Adolph August Struve,männlich,Neustadt in Sachsen,Berlin,"Apotheker, Arzt",1781,1840,lokal,wissenschaftlich,Mediziner,,,
1327,Sickingenstraße,Franz von Sickingen,männlich,Bad Münster,Landstuhl,Ritter,1481,1523,national,militärisch,Ritter,Reformation,,
992,Florian-Geyer-Straße,Florian Geyer,männlich,Giebelstadt,Würzburg,"Reichsritter, Diplomat, Militär",1490,1525,national,militärisch,Ritter,Bauernkriege,,
1508,Lewickistraße,Leonidas Lewicki,männlich,Wien,Dresden,"Maschinenbauingenieur, Hochschullehrer",1840,1907,lokal,wissenschaftlich,Ingenieur,,,
1754,Cornelius-Gurlitt-Straße,Cornelius Gurlitt,männlich,Nischwitz,Dresden,"Hochschullehrer, Kunsthistoriker, Architekt",1850,1938,lokal,wissenschaftlich,Architekt,,,
1805,Hörigstraße,Ernst Otto Hörig,männlich,Nünchritz,Dresden,,1837,1898,lokal,wissenschaftlich,Pädagoge,,,
1057,Lise-Meitner-Straße,Lise Meitner,weiblich,Wien,Cambridge,"Kernphysiker, Hochschullehrer, Chemiker, Physiker",1878,1968,international,wissenschaftlich,Naturwissenschaftler,,,
1052,Fröbelstraße,Friedrich Fröbel,männlich,Oberweißbach/Thüringer Wald,Marienthal (Bad Liebenstein),"Sachbuchautor, Pädagoge, Schriftsteller, Lehrer",1782,1852,national,wissenschaftlich,Pädagoge,,,
1396,Prof.-von-Finck-Straße,Julius Finck,männlich,Pärnu,,"Orthopäde, Orthopädischer Chirurg, Arzt",1864,1951,lokal,wissenschaftlich,Mediziner,,,
1593,Hermann-Reichelt-Straße,Hermann Reichelt,männlich,Wilsdruffer Vorstadt,Kaditz,Pilot,1878,1914,lokal,kulturell,Sonstige,Luftfahrt,,
1583,Devrientstraße,Gustav Emil Devrient,männlich,Berlin,Dresden,"Bühnenschauspieler, Schauspieler",1803,1872,lokal,kulturell,Schauspieler,,,
1100,Galileistraße,Galileo Galilei,männlich,Pisa,Arcetri,"Philosoph, Hochschullehrer, Universalgelehrter, Erfinder, Mathematiker, Astrologe, Physiker, Ingenieur, Wissenschaftler, Astronom",1564,1642,international,wissenschaftlich,Universalgelehrter,,,
1762,Ulrichstraße,Pauline Ulrich,weiblich,Berlin,Dresden,Bühnenschauspieler,1835,1916,lokal,kulturell,Schauspieler,,,
1474,Dungerstraße,Hermann Dunger,männlich,Plauen,Dresden,"Linguist, Germanist, Hochschullehrer",1843,1912,lokal,wissenschaftlich,Pädagoge,,,
1218,Riegelplatz,Herman Riegel,männlich,Potsdam,Braunschweig,"Kunsthistoriker, Hochschullehrer",1834,1900,national,wissenschaftlich,Geisteswissenschaftler,,,
1622,Lotte-Meyer-Straße,Lotte Meyer,weiblich,Bremen,Dresden,"Filmschauspieler, Bühnenschauspieler",1909,1991,lokal,kulturell,Schauspieler,,,
874,Helmholtzstraße,Hermann von Helmholtz,männlich,Potsdam,Charlottenburg,"Biophysiker, Facharzt für Augenheilkunde, Musiktheoretiker, Musikwissenschaftler, Militärarzt, Philosoph, Facharzt für Pathologie, Physiologe, Anatom, Hochschullehrer, Psychologe, Physiker, Naturwissenschaftler",1821,1894,national,wissenschaftlich,Mediziner,,,
1691,Heinrich-Greif-Straße,Heinrich Greif,männlich,Dresden,Berlin,"Bühnenschauspieler, Schriftsteller, Schauspieler",1907,1946,lokal,kulturell,Schauspieler,,,
1708,Hans-Otto-Weg,Hans Otto,männlich,Dresden,Berlin,"Filmschauspieler, Bühnenschauspieler",1900,1933,lokal,kulturell,Schauspieler,,,
1324,Wieckestraße,Paul Wiecke,männlich,Elberfeld,Blankenburg,"Regisseur, Theaterleiter, Schauspieler",1862,1944,lokal,kulturell,Schauspieler,,,
1422,Fechnerstraße,Gustav Theodor Fechner,männlich,Żarki Wielkie,Leipzig,"Statistiker, Philosoph, Hochschullehrer, Übersetzer, Psychologe, Physiker, Schriftsteller",1801,1887,lokal,wissenschaftlich,Naturwissenschaftler,,,
1670,Traute-Richter-Straße,Traute Richter,weiblich,Karlsbad,Dresden,"Filmschauspieler, Bühnenschauspieler",1924,1986,lokal,kulturell,Schauspieler,,,
1441,Fritz-Foerster-Platz,Fritz Foerster,männlich,Zielona Góra,Dresden,"Hochschullehrer, Chemiker",1866,1931,lokal,wissenschaftlich,Naturwissenschaftler,,,
1140,Haeckelstraße,Ernst Haeckel,männlich,Potsdam,Jena,"Ökologe, Forschungsreisender, Ichthyologe, Botaniker, Philosoph, Hochschullehrer, Ornithologe, Zoologe, Biologe, Arzt, Fotograf, Naturwissenschaftler, Schriftsteller",1834,1919,national,wissenschaftlich,Mediziner,,,
1635,Heinrich-Cotta-Straße,Heinrich Cotta,männlich,Zillbach,Tharandt,"Förster, Hochschullehrer, Schriftsteller",1763,1844,lokal,wissenschaftlich,Naturwissenschaftler,,,
1740,Dettmerstraße,Friedrich Dettmer,männlich,Kassel,Dresden,"Opernsänger, Bühnenschauspieler",1835,1880,lokal,kulturell,Schauspieler,,,
1415,Erich-Ponto-Straße,Erich Ponto,männlich,Lübeck,Stuttgart,"Bühnenschauspieler, Filmschauspieler",1884,1957,lokal,kulturell,Schauspieler,,,
952,Suttnerstraße,Bertha von Suttner,weiblich,Prag,Wien,"Pazifist, Science-Fiction-Schriftsteller, Romancier, Journalist, Herausgeber, Übersetzer, Schriftsteller",1843,1914,international,wissenschaftlich,Sonstige,,,
1531,Friedrich-Wieck-Straße,Friedrich Wieck,männlich,Pretzsch (Elbe),Loschwitz,"Musikpädagoge, Musikwissenschaftler, Musikkritiker, Pianist, Komponist",1785,1873,lokal,wissenschaftlich,Pädagoge,,,
1092,Guts-Muths-Straße,Johann Christoph Friedrich GutsMuths,männlich,Quedlinburg,Ibenhain,"Turner, Sachbuchautor, Geograph, Pädagoge, Lehrer",1759,1839,national,wissenschaftlich,Pädagoge,Turnerbewegung,,
1077,Dorothea-Erxleben-Straße,Dorothea Christiane Erxleben,weiblich,Quedlinburg,Quedlinburg,Arzt,1715,1762,national,wissenschaftlich,Mediziner,,,
1046,Fichtestraße,Johann Gottlieb Fichte,männlich,Rammenau,Berlin,"Philosoph, Hochschullehrer, Schriftsteller",1762,1814,regional,wissenschaftlich,Geisteswissenschaftler,,,
1679,Neuberinstraße,Friederike Caroline Neuber,weiblich,Reichenbach im Vogtland,Laubegast,"Bühnenschauspieler, Schriftsteller",1697,1760,lokal,kulturell,Schauspieler,,,
1684,Rudi-Lattner-Straße,Rudi Lattner,männlich,Dresden,Jugoslawien,Militär,1904,1945,lokal,kulturell,Sportler,NS-Widerstand,,
1097,Emil-Ueberall-Straße,Emil Ueberall,männlich,,,Landvermesser,1848,1936,lokal,administrativ,Sonstige,,,
1318,Bruhmstraße,Theodor Wilhelm Bruhm,männlich,,,Förster,1811,1886,lokal,administrativ,Sonstige,,,
1489,Helmut-Schön-Allee,Helmut Schön,männlich,Dresden,Wiesbaden,"Fußballspieler, Fußballtrainer",1915,1996,lokal,kulturell,Sportler,,,
1388,Max-Hünig-Straße,Max Hünig,männlich,,,Schriftsetzer,1851,1935,lokal,ökonomisch,Sonstige,Sozialdemokratie,,
1763,Wuttkestraße,Robert Wuttke,männlich,Reudnitz,Dresden,"Hochschullehrer, Wirtschaftswissenschaftler",1859,1914,lokal,wissenschaftlich,Ökonom,,,
859,Friedrich-List-Platz,Friedrich List,männlich,Reutlingen,Kufstein,"Hochschullehrer, Journalist, Diplomat, Wirtschaftswissenschaftler, Unternehmer, Politiker, Schriftsteller",1789,1846,lokal,wissenschaftlich,Ökonom,,,
